sim_t,benign_or_median,target_ctr,target_or_white,target_B,out_attacker,out_benign,out_other,n_out
6.0,1.0,0.1,0.1,0,1,1,8,10
116.6,0.6666666666666666,0.1,0.1,0,1,1,8,10
162.5,0.4,0.0,0.1,1,0,1,8,9
208.4,0.4,0.1,0.1,1,1,1,8,10
254.3,0.4,0.0,0.1,1,0,1,8,9
300.2,0.1111111111111111,0.0,0.1,1,0,1,8,9
